global_step,episodic_return,episode,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore 
2108,,,1738582134,,False,1154,faa54_00001,2025-02-03_12-28-54,0.003990888595581055,7.89786958694458,21272,DESKTOP-7C8NE51,127.0.0.1,7.89786958694458,1154
2109,,,1738582134,,False,1155,faa54_00001,2025-02-03_12-28-54,0.0032825469970703125,7.90115213394165,21272,DESKTOP-7C8NE51,127.0.0.1,7.90115213394165,1155
2110,,,1738582134,,False,1156,faa54_00001,2025-02-03_12-28-54,0.0050199031829833984,7.906172037124634,21272,DESKTOP-7C8NE51,127.0.0.1,7.906172037124634,1156
2111,,,1738582134,,False,1157,faa54_00001,2025-02-03_12-28-54,0.004132270812988281,7.910304307937622,21272,DESKTOP-7C8NE51,127.0.0.1,7.910304307937622,1157
2112,,,1738582134,,False,1158,faa54_00001,2025-02-03_12-28-54,0.005007266998291016,7.915311574935913,21272,DESKTOP-7C8NE51,127.0.0.1,7.915311574935913,1158
2113,,,1738582134,,False,1159,faa54_00001,2025-02-03_12-28-54,0.004647970199584961,7.919959545135498,21272,DESKTOP-7C8NE51,127.0.0.1,7.919959545135498,1159
2114,,,1738582134,,False,1160,faa54_00001,2025-02-03_12-28-54,0.004986763000488281,7.924946308135986,21272,DESKTOP-7C8NE51,127.0.0.1,7.924946308135986,1160
2115,,,1738582135,,False,1161,faa54_00001,2025-02-03_12-28-55,0.003312349319458008,7.928258657455444,21272,DESKTOP-7C8NE51,127.0.0.1,7.928258657455444,1161
2116,,,1738582135,,False,1162,faa54_00001,2025-02-03_12-28-55,0.003393411636352539,7.931652069091797,21272,DESKTOP-7C8NE51,127.0.0.1,7.931652069091797,1162
2117,,,1738582135,,False,1163,faa54_00001,2025-02-03_12-28-55,0.0031731128692626953,7.93482518196106,21272,DESKTOP-7C8NE51,127.0.0.1,7.93482518196106,1163
2118,,,1738582135,,False,1164,faa54_00001,2025-02-03_12-28-55,0.003990888595581055,7.938816070556641,21272,DESKTOP-7C8NE51,127.0.0.1,7.938816070556641,1164
2119,30.0,96,1738582135,,False,1165,faa54_00001,2025-02-03_12-28-55,0.0037529468536376953,7.942569017410278,21272,DESKTOP-7C8NE51,127.0.0.1,7.942569017410278,1165
2120,,,1738582135,,False,1166,faa54_00001,2025-02-03_12-28-55,0.0030057430267333984,7.945574760437012,21272,DESKTOP-7C8NE51,127.0.0.1,7.945574760437012,1166
2121,,,1738582135,,False,1167,faa54_00001,2025-02-03_12-28-55,0.0033638477325439453,7.948938608169556,21272,DESKTOP-7C8NE51,127.0.0.1,7.948938608169556,1167
2122,,,1738582135,,False,1168,faa54_00001,2025-02-03_12-28-55,0.0031082630157470703,7.952046871185303,21272,DESKTOP-7C8NE51,127.0.0.1,7.952046871185303,1168
2123,,,1738582135,,False,1169,faa54_00001,2025-02-03_12-28-55,0.0031197071075439453,7.955166578292847,21272,DESKTOP-7C8NE51,127.0.0.1,7.955166578292847,1169
2124,,,1738582135,,False,1170,faa54_00001,2025-02-03_12-28-55,0.002991199493408203,7.958157777786255,21272,DESKTOP-7C8NE51,127.0.0.1,7.958157777786255,1170
2125,,,1738582135,,False,1171,faa54_00001,2025-02-03_12-28-55,0.00419926643371582,7.962357044219971,21272,DESKTOP-7C8NE51,127.0.0.1,7.962357044219971,1171
2126,,,1738582135,,False,1172,faa54_00001,2025-02-03_12-28-55,0.004291534423828125,7.966648578643799,21272,DESKTOP-7C8NE51,127.0.0.1,7.966648578643799,1172
2127,,,1738582135,,False,1173,faa54_00001,2025-02-03_12-28-55,0.0049555301666259766,7.971604108810425,21272,DESKTOP-7C8NE51,127.0.0.1,7.971604108810425,1173
2128,,,1738582135,,False,1174,faa54_00001,2025-02-03_12-28-55,0.004210233688354492,7.975814342498779,21272,DESKTOP-7C8NE51,127.0.0.1,7.975814342498779,1174
2129,,,1738582135,,False,1175,faa54_00001,2025-02-03_12-28-55,0.00522923469543457,7.981043577194214,21272,DESKTOP-7C8NE51,127.0.0.1,7.981043577194214,1175
2130,,,1738582135,,False,1176,faa54_00001,2025-02-03_12-28-55,0.0066874027252197266,7.987730979919434,21272,DESKTOP-7C8NE51,127.0.0.1,7.987730979919434,1176
2131,,,1738582135,,False,1177,faa54_00001,2025-02-03_12-28-55,0.0035512447357177734,7.991282224655151,21272,DESKTOP-7C8NE51,127.0.0.1,7.991282224655151,1177
2132,,,1738582135,,False,1178,faa54_00001,2025-02-03_12-28-55,0.0028839111328125,7.994166135787964,21272,DESKTOP-7C8NE51,127.0.0.1,7.994166135787964,1178
2133,,,1738582135,,False,1179,faa54_00001,2025-02-03_12-28-55,0.003379344940185547,7.997545480728149,21272,DESKTOP-7C8NE51,127.0.0.1,7.997545480728149,1179
2134,,,1738582135,,False,1180,faa54_00001,2025-02-03_12-28-55,0.003989696502685547,8.001535177230835,21272,DESKTOP-7C8NE51,127.0.0.1,8.001535177230835,1180
2135,,,1738582135,,False,1181,faa54_00001,2025-02-03_12-28-55,0.004001617431640625,8.005536794662476,21272,DESKTOP-7C8NE51,127.0.0.1,8.005536794662476,1181
2136,,,1738582135,,False,1182,faa54_00001,2025-02-03_12-28-55,0.003142833709716797,8.008679628372192,21272,DESKTOP-7C8NE51,127.0.0.1,8.008679628372192,1182
2137,,,1738582135,,False,1183,faa54_00001,2025-02-03_12-28-55,0.0048656463623046875,8.013545274734497,21272,DESKTOP-7C8NE51,127.0.0.1,8.013545274734497,1183
2138,,,1738582135,,False,1184,faa54_00001,2025-02-03_12-28-55,0.0036420822143554688,8.017187356948853,21272,DESKTOP-7C8NE51,127.0.0.1,8.017187356948853,1184
2139,,,1738582135,,False,1185,faa54_00001,2025-02-03_12-28-55,0.003487110137939453,8.020674467086792,21272,DESKTOP-7C8NE51,127.0.0.1,8.020674467086792,1185
2140,,,1738582135,,False,1186,faa54_00001,2025-02-03_12-28-55,0.004952669143676758,8.025627136230469,21272,DESKTOP-7C8NE51,127.0.0.1,8.025627136230469,1186
2141,,,1738582135,,False,1187,faa54_00001,2025-02-03_12-28-55,0.003408193588256836,8.029035329818726,21272,DESKTOP-7C8NE51,127.0.0.1,8.029035329818726,1187
2142,22.0,97,1738582135,,False,1188,faa54_00001,2025-02-03_12-28-55,0.0043795108795166016,8.033414840698242,21272,DESKTOP-7C8NE51,127.0.0.1,8.033414840698242,1188
2143,,,1738582135,,False,1189,faa54_00001,2025-02-03_12-28-55,0.0048067569732666016,8.038221597671509,21272,DESKTOP-7C8NE51,127.0.0.1,8.038221597671509,1189
2144,,,1738582135,,False,1190,faa54_00001,2025-02-03_12-28-55,0.00503230094909668,8.043253898620605,21272,DESKTOP-7C8NE51,127.0.0.1,8.043253898620605,1190
2145,,,1738582135,,False,1191,faa54_00001,2025-02-03_12-28-55,0.003988981246948242,8.047242879867554,21272,DESKTOP-7C8NE51,127.0.0.1,8.047242879867554,1191
2146,,,1738582135,,False,1192,faa54_00001,2025-02-03_12-28-55,0.002992868423461914,8.050235748291016,21272,DESKTOP-7C8NE51,127.0.0.1,8.050235748291016,1192
2147,,,1738582135,,False,1193,faa54_00001,2025-02-03_12-28-55,0.003991365432739258,8.054227113723755,21272,DESKTOP-7C8NE51,127.0.0.1,8.054227113723755,1193
2148,,,1738582135,,False,1194,faa54_00001,2025-02-03_12-28-55,0.0049896240234375,8.059216737747192,21272,DESKTOP-7C8NE51,127.0.0.1,8.059216737747192,1194
2149,,,1738582135,,False,1195,faa54_00001,2025-02-03_12-28-55,0.003206491470336914,8.06242322921753,21272,DESKTOP-7C8NE51,127.0.0.1,8.06242322921753,1195
2150,,,1738582135,,False,1196,faa54_00001,2025-02-03_12-28-55,0.003989696502685547,8.066412925720215,21272,DESKTOP-7C8NE51,127.0.0.1,8.066412925720215,1196
2151,,,1738582135,,False,1197,faa54_00001,2025-02-03_12-28-55,0.0032377243041992188,8.069650650024414,21272,DESKTOP-7C8NE51,127.0.0.1,8.069650650024414,1197
2152,,,1738582135,,False,1198,faa54_00001,2025-02-03_12-28-55,0.0029892921447753906,8.07263994216919,21272,DESKTOP-7C8NE51,127.0.0.1,8.07263994216919,1198
2153,,,1738582135,,False,1199,faa54_00001,2025-02-03_12-28-55,0.002967357635498047,8.075607299804688,21272,DESKTOP-7C8NE51,127.0.0.1,8.075607299804688,1199
2154,,,1738582135,,False,1200,faa54_00001,2025-02-03_12-28-55,0.007830619812011719,8.0834379196167,21272,DESKTOP-7C8NE51,127.0.0.1,8.0834379196167,1200
2155,,,1738582135,,False,1201,faa54_00001,2025-02-03_12-28-55,0.013228654861450195,8.09666657447815,21272,DESKTOP-7C8NE51,127.0.0.1,8.09666657447815,1201
2156,13.0,98,1738582135,,False,1202,faa54_00001,2025-02-03_12-28-55,0.011539220809936523,8.108205795288086,21272,DESKTOP-7C8NE51,127.0.0.1,8.108205795288086,1202
2157,,,1738582135,,False,1203,faa54_00001,2025-02-03_12-28-55,0.012170076370239258,8.120375871658325,21272,DESKTOP-7C8NE51,127.0.0.1,8.120375871658325,1203
2158,,,1738582135,,False,1204,faa54_00001,2025-02-03_12-28-55,0.004204511642456055,8.124580383300781,21272,DESKTOP-7C8NE51,127.0.0.1,8.124580383300781,1204
2159,,,1738582135,,False,1205,faa54_00001,2025-02-03_12-28-55,0.003935575485229492,8.12851595878601,21272,DESKTOP-7C8NE51,127.0.0.1,8.12851595878601,1205
2160,,,1738582135,,False,1206,faa54_00001,2025-02-03_12-28-55,0.003948688507080078,8.13246464729309,21272,DESKTOP-7C8NE51,127.0.0.1,8.13246464729309,1206
2161,,,1738582135,,False,1207,faa54_00001,2025-02-03_12-28-55,0.003658771514892578,8.136123418807983,21272,DESKTOP-7C8NE51,127.0.0.1,8.136123418807983,1207
2162,,,1738582135,,False,1208,faa54_00001,2025-02-03_12-28-55,0.0030558109283447266,8.139179229736328,21272,DESKTOP-7C8NE51,127.0.0.1,8.139179229736328,1208
2163,,,1738582135,,False,1209,faa54_00001,2025-02-03_12-28-55,0.003142833709716797,8.142322063446045,21272,DESKTOP-7C8NE51,127.0.0.1,8.142322063446045,1209
2164,,,1738582135,,False,1210,faa54_00001,2025-02-03_12-28-55,0.003020048141479492,8.145342111587524,21272,DESKTOP-7C8NE51,127.0.0.1,8.145342111587524,1210
2165,,,1738582135,,False,1211,faa54_00001,2025-02-03_12-28-55,0.00485682487487793,8.150198936462402,21272,DESKTOP-7C8NE51,127.0.0.1,8.150198936462402,1211
2166,,,1738582135,,False,1212,faa54_00001,2025-02-03_12-28-55,0.004046440124511719,8.154245376586914,21272,DESKTOP-7C8NE51,127.0.0.1,8.154245376586914,1212
2167,,,1738582135,,False,1213,faa54_00001,2025-02-03_12-28-55,0.006776332855224609,8.161021709442139,21272,DESKTOP-7C8NE51,127.0.0.1,8.161021709442139,1213
2168,,,1738582135,,False,1214,faa54_00001,2025-02-03_12-28-55,0.010274410247802734,8.171296119689941,21272,DESKTOP-7C8NE51,127.0.0.1,8.171296119689941,1214
2169,,,1738582135,,False,1215,faa54_00001,2025-02-03_12-28-55,0.005567789077758789,8.1768639087677,21272,DESKTOP-7C8NE51,127.0.0.1,8.1768639087677,1215
2170,,,1738582135,,False,1216,faa54_00001,2025-02-03_12-28-55,0.0049898624420166016,8.181853771209717,21272,DESKTOP-7C8NE51,127.0.0.1,8.181853771209717,1216
2171,,,1738582135,,False,1217,faa54_00001,2025-02-03_12-28-55,0.003583192825317383,8.185436964035034,21272,DESKTOP-7C8NE51,127.0.0.1,8.185436964035034,1217
2172,,,1738582135,,False,1218,faa54_00001,2025-02-03_12-28-55,0.003284454345703125,8.188721418380737,21272,DESKTOP-7C8NE51,127.0.0.1,8.188721418380737,1218
2173,,,1738582135,,False,1219,faa54_00001,2025-02-03_12-28-55,0.002992391586303711,8.191713809967041,21272,DESKTOP-7C8NE51,127.0.0.1,8.191713809967041,1219
2174,,,1738582135,,False,1220,faa54_00001,2025-02-03_12-28-55,0.0035402774810791016,8.19525408744812,21272,DESKTOP-7C8NE51,127.0.0.1,8.19525408744812,1220
2175,,,1738582135,,False,1221,faa54_00001,2025-02-03_12-28-55,0.00396418571472168,8.199218273162842,21272,DESKTOP-7C8NE51,127.0.0.1,8.199218273162842,1221
2176,,,1738582136,,False,1222,faa54_00001,2025-02-03_12-28-56,0.002992391586303711,8.202210664749146,21272,DESKTOP-7C8NE51,127.0.0.1,8.202210664749146,1222
2177,,,1738582136,,False,1223,faa54_00001,2025-02-03_12-28-56,0.003469228744506836,8.205679893493652,21272,DESKTOP-7C8NE51,127.0.0.1,8.205679893493652,1223
2178,,,1738582136,,False,1224,faa54_00001,2025-02-03_12-28-56,0.003000020980834961,8.208679914474487,21272,DESKTOP-7C8NE51,127.0.0.1,8.208679914474487,1224
2179,,,1738582136,,False,1225,faa54_00001,2025-02-03_12-28-56,0.0033369064331054688,8.212016820907593,21272,DESKTOP-7C8NE51,127.0.0.1,8.212016820907593,1225
2180,,,1738582136,,False,1226,faa54_00001,2025-02-03_12-28-56,0.003990650177001953,8.216007471084595,21272,DESKTOP-7C8NE51,127.0.0.1,8.216007471084595,1226
2181,,,1738582136,,False,1227,faa54_00001,2025-02-03_12-28-56,0.0053522586822509766,8.221359729766846,21272,DESKTOP-7C8NE51,127.0.0.1,8.221359729766846,1227
2182,,,1738582136,,False,1228,faa54_00001,2025-02-03_12-28-56,0.0044591426849365234,8.225818872451782,21272,DESKTOP-7C8NE51,127.0.0.1,8.225818872451782,1228
2183,,,1738582136,,False,1229,faa54_00001,2025-02-03_12-28-56,0.005244016647338867,8.231062889099121,21272,DESKTOP-7C8NE51,127.0.0.1,8.231062889099121,1229
2184,,,1738582136,,False,1230,faa54_00001,2025-02-03_12-28-56,0.0049974918365478516,8.236060380935669,21272,DESKTOP-7C8NE51,127.0.0.1,8.236060380935669,1230
2185,,,1738582136,,False,1231,faa54_00001,2025-02-03_12-28-56,0.003737926483154297,8.239798307418823,21272,DESKTOP-7C8NE51,127.0.0.1,8.239798307418823,1231
2186,,,1738582136,,False,1232,faa54_00001,2025-02-03_12-28-56,0.003226041793823242,8.243024349212646,21272,DESKTOP-7C8NE51,127.0.0.1,8.243024349212646,1232
2187,30.0,99,1738582136,,False,1233,faa54_00001,2025-02-03_12-28-56,0.0031278133392333984,8.24615216255188,21272,DESKTOP-7C8NE51,127.0.0.1,8.24615216255188,1233
2188,,,1738582136,,False,1234,faa54_00001,2025-02-03_12-28-56,0.0051136016845703125,8.25126576423645,21272,DESKTOP-7C8NE51,127.0.0.1,8.25126576423645,1234
2189,,,1738582136,,False,1235,faa54_00001,2025-02-03_12-28-56,0.003988027572631836,8.255253791809082,21272,DESKTOP-7C8NE51,127.0.0.1,8.255253791809082,1235
2190,,,1738582136,,False,1236,faa54_00001,2025-02-03_12-28-56,0.0029387474060058594,8.258192539215088,21272,DESKTOP-7C8NE51,127.0.0.1,8.258192539215088,1236
2191,,,1738582136,,False,1237,faa54_00001,2025-02-03_12-28-56,0.003554105758666992,8.261746644973755,21272,DESKTOP-7C8NE51,127.0.0.1,8.261746644973755,1237
2192,,,1738582136,,False,1238,faa54_00001,2025-02-03_12-28-56,0.002992391586303711,8.264739036560059,21272,DESKTOP-7C8NE51,127.0.0.1,8.264739036560059,1238
2193,,,1738582136,,False,1239,faa54_00001,2025-02-03_12-28-56,0.0029315948486328125,8.267670631408691,21272,DESKTOP-7C8NE51,127.0.0.1,8.267670631408691,1239
2194,,,1738582136,,False,1240,faa54_00001,2025-02-03_12-28-56,0.002992868423461914,8.270663499832153,21272,DESKTOP-7C8NE51,127.0.0.1,8.270663499832153,1240
2195,,,1738582136,,False,1241,faa54_00001,2025-02-03_12-28-56,0.0038716793060302734,8.274535179138184,21272,DESKTOP-7C8NE51,127.0.0.1,8.274535179138184,1241
2196,,,1738582136,,False,1242,faa54_00001,2025-02-03_12-28-56,0.003142118453979492,8.277677297592163,21272,DESKTOP-7C8NE51,127.0.0.1,8.277677297592163,1242
2197,,,1738582136,,False,1243,faa54_00001,2025-02-03_12-28-56,0.0031845569610595703,8.280861854553223,21272,DESKTOP-7C8NE51,127.0.0.1,8.280861854553223,1243
2198,,,1738582136,,False,1244,faa54_00001,2025-02-03_12-28-56,0.003999233245849609,8.284861087799072,21272,DESKTOP-7C8NE51,127.0.0.1,8.284861087799072,1244
2199,,,1738582136,,False,1245,faa54_00001,2025-02-03_12-28-56,0.0038712024688720703,8.288732290267944,21272,DESKTOP-7C8NE51,127.0.0.1,8.288732290267944,1245
2200,,,1738582136,,False,1246,faa54_00001,2025-02-03_12-28-56,0.0044057369232177734,8.293138027191162,21272,DESKTOP-7C8NE51,127.0.0.1,8.293138027191162,1246
2201,,,1738582136,,False,1247,faa54_00001,2025-02-03_12-28-56,0.0037932395935058594,8.296931266784668,21272,DESKTOP-7C8NE51,127.0.0.1,8.296931266784668,1247
2202,,,1738582136,,False,1248,faa54_00001,2025-02-03_12-28-56,0.0036592483520507812,8.300590515136719,21272,DESKTOP-7C8NE51,127.0.0.1,8.300590515136719,1248
2203,,,1738582136,,False,1249,faa54_00001,2025-02-03_12-28-56,0.0029909610748291016,8.303581476211548,21272,DESKTOP-7C8NE51,127.0.0.1,8.303581476211548,1249
2204,,,1738582136,,False,1250,faa54_00001,2025-02-03_12-28-56,0.0030469894409179688,8.306628465652466,21272,DESKTOP-7C8NE51,127.0.0.1,8.306628465652466,1250
2205,,,1738582136,,False,1251,faa54_00001,2025-02-03_12-28-56,0.003989696502685547,8.310618162155151,21272,DESKTOP-7C8NE51,127.0.0.1,8.310618162155151,1251
2206,,,1738582136,,False,1252,faa54_00001,2025-02-03_12-28-56,0.002992868423461914,8.313611030578613,21272,DESKTOP-7C8NE51,127.0.0.1,8.313611030578613,1252
2207,,,1738582136,,False,1253,faa54_00001,2025-02-03_12-28-56,0.0047914981842041016,8.318402528762817,21272,DESKTOP-7C8NE51,127.0.0.1,8.318402528762817,1253
2208,,,1738582136,,False,1254,faa54_00001,2025-02-03_12-28-56,0.0032775402069091797,8.321680068969727,21272,DESKTOP-7C8NE51,127.0.0.1,8.321680068969727,1254
2209,,,1738582136,,False,1255,faa54_00001,2025-02-03_12-28-56,0.0031392574310302734,8.324819326400757,21272,DESKTOP-7C8NE51,127.0.0.1,8.324819326400757,1255
2210,,,1738582136,,False,1256,faa54_00001,2025-02-03_12-28-56,0.004061222076416016,8.328880548477173,21272,DESKTOP-7C8NE51,127.0.0.1,8.328880548477173,1256
2211,,,1738582136,,False,1257,faa54_00001,2025-02-03_12-28-56,0.0041351318359375,8.33301568031311,21272,DESKTOP-7C8NE51,127.0.0.1,8.33301568031311,1257
2212,,,1738582136,,False,1258,faa54_00001,2025-02-03_12-28-56,0.005979776382446289,8.338995456695557,21272,DESKTOP-7C8NE51,127.0.0.1,8.338995456695557,1258
2213,,,1738582136,,False,1259,faa54_00001,2025-02-03_12-28-56,0.006302356719970703,8.345297813415527,21272,DESKTOP-7C8NE51,127.0.0.1,8.345297813415527,1259
2214,26.0,100,1738582136,,False,1260,faa54_00001,2025-02-03_12-28-56,0.010092020034790039,8.355389833450317,21272,DESKTOP-7C8NE51,127.0.0.1,8.355389833450317,1260
2215,,,1738582136,,False,1261,faa54_00001,2025-02-03_12-28-56,0.013779640197753906,8.369169473648071,21272,DESKTOP-7C8NE51,127.0.0.1,8.369169473648071,1261
2216,,,1738582136,,False,1262,faa54_00001,2025-02-03_12-28-56,0.005803823471069336,8.37497329711914,21272,DESKTOP-7C8NE51,127.0.0.1,8.37497329711914,1262
2217,,,1738582136,,False,1263,faa54_00001,2025-02-03_12-28-56,0.005576610565185547,8.380549907684326,21272,DESKTOP-7C8NE51,127.0.0.1,8.380549907684326,1263
2218,,,1738582136,,False,1264,faa54_00001,2025-02-03_12-28-56,0.004424333572387695,8.384974241256714,21272,DESKTOP-7C8NE51,127.0.0.1,8.384974241256714,1264
2219,,,1738582136,,False,1265,faa54_00001,2025-02-03_12-28-56,0.005091190338134766,8.390065431594849,21272,DESKTOP-7C8NE51,127.0.0.1,8.390065431594849,1265
2220,,,1738582136,,False,1266,faa54_00001,2025-02-03_12-28-56,0.004329204559326172,8.394394636154175,21272,DESKTOP-7C8NE51,127.0.0.1,8.394394636154175,1266
2221,,,1738582136,,False,1267,faa54_00001,2025-02-03_12-28-56,0.004555463790893555,8.398950099945068,21272,DESKTOP-7C8NE51,127.0.0.1,8.398950099945068,1267
2222,,,1738582136,,False,1268,faa54_00001,2025-02-03_12-28-56,0.004097461700439453,8.403047561645508,21272,DESKTOP-7C8NE51,127.0.0.1,8.403047561645508,1268
2223,,,1738582136,,False,1269,faa54_00001,2025-02-03_12-28-56,0.00438690185546875,8.407434463500977,21272,DESKTOP-7C8NE51,127.0.0.1,8.407434463500977,1269
2224,,,1738582136,,False,1270,faa54_00001,2025-02-03_12-28-56,0.004076242446899414,8.411510705947876,21272,DESKTOP-7C8NE51,127.0.0.1,8.411510705947876,1270
2225,,,1738582136,,False,1271,faa54_00001,2025-02-03_12-28-56,0.00474238395690918,8.416253089904785,21272,DESKTOP-7C8NE51,127.0.0.1,8.416253089904785,1271
2226,,,1738582136,,False,1272,faa54_00001,2025-02-03_12-28-56,0.004906415939331055,8.421159505844116,21272,DESKTOP-7C8NE51,127.0.0.1,8.421159505844116,1272
2227,,,1738582136,,False,1273,faa54_00001,2025-02-03_12-28-56,0.004269838333129883,8.425429344177246,21272,DESKTOP-7C8NE51,127.0.0.1,8.425429344177246,1273
2228,,,1738582136,,False,1274,faa54_00001,2025-02-03_12-28-56,0.004006624221801758,8.429435968399048,21272,DESKTOP-7C8NE51,127.0.0.1,8.429435968399048,1274
2229,,,1738582136,,False,1275,faa54_00001,2025-02-03_12-28-56,0.003989458084106445,8.433425426483154,21272,DESKTOP-7C8NE51,127.0.0.1,8.433425426483154,1275
2230,,,1738582136,,False,1276,faa54_00001,2025-02-03_12-28-56,0.004034757614135742,8.43746018409729,21272,DESKTOP-7C8NE51,127.0.0.1,8.43746018409729,1276
2231,,,1738582136,,False,1277,faa54_00001,2025-02-03_12-28-56,0.004012584686279297,8.44147276878357,21272,DESKTOP-7C8NE51,127.0.0.1,8.44147276878357,1277
2232,,,1738582136,,False,1278,faa54_00001,2025-02-03_12-28-56,0.003989219665527344,8.445461988449097,21272,DESKTOP-7C8NE51,127.0.0.1,8.445461988449097,1278
2233,,,1738582136,,False,1279,faa54_00001,2025-02-03_12-28-56,0.003978252410888672,8.449440240859985,21272,DESKTOP-7C8NE51,127.0.0.1,8.449440240859985,1279
2234,,,1738582136,,False,1280,faa54_00001,2025-02-03_12-28-56,0.005377292633056641,8.454817533493042,21272,DESKTOP-7C8NE51,127.0.0.1,8.454817533493042,1280
2235,,,1738582136,,False,1281,faa54_00001,2025-02-03_12-28-56,0.005891561508178711,8.46070909500122,21272,DESKTOP-7C8NE51,127.0.0.1,8.46070909500122,1281
2236,,,1738582136,,False,1282,faa54_00001,2025-02-03_12-28-56,0.0047414302825927734,8.465450525283813,21272,DESKTOP-7C8NE51,127.0.0.1,8.465450525283813,1282
2237,,,1738582136,,False,1283,faa54_00001,2025-02-03_12-28-56,0.0029931068420410156,8.468443632125854,21272,DESKTOP-7C8NE51,127.0.0.1,8.468443632125854,1283
2238,,,1738582136,,False,1284,faa54_00001,2025-02-03_12-28-56,0.003932476043701172,8.472376108169556,21272,DESKTOP-7C8NE51,127.0.0.1,8.472376108169556,1284
2239,24.0,101,1738582136,,False,1285,faa54_00001,2025-02-03_12-28-56,0.0031118392944335938,8.47548794746399,21272,DESKTOP-7C8NE51,127.0.0.1,8.47548794746399,1285
2240,,,1738582136,,False,1286,faa54_00001,2025-02-03_12-28-56,0.003989458084106445,8.479477405548096,21272,DESKTOP-7C8NE51,127.0.0.1,8.479477405548096,1286
2241,,,1738582136,,False,1287,faa54_00001,2025-02-03_12-28-56,0.002991199493408203,8.482468605041504,21272,DESKTOP-7C8NE51,127.0.0.1,8.482468605041504,1287
2242,,,1738582137,,False,1288,faa54_00001,2025-02-03_12-28-57,0.0036706924438476562,8.486139297485352,21272,DESKTOP-7C8NE51,127.0.0.1,8.486139297485352,1288
2243,,,1738582137,,False,1289,faa54_00001,2025-02-03_12-28-57,0.0044171810150146484,8.490556478500366,21272,DESKTOP-7C8NE51,127.0.0.1,8.490556478500366,1289
2244,,,1738582137,,False,1290,faa54_00001,2025-02-03_12-28-57,0.0029091835021972656,8.493465662002563,21272,DESKTOP-7C8NE51,127.0.0.1,8.493465662002563,1290
2245,,,1738582137,,False,1291,faa54_00001,2025-02-03_12-28-57,0.004038810729980469,8.497504472732544,21272,DESKTOP-7C8NE51,127.0.0.1,8.497504472732544,1291
2246,,,1738582137,,False,1292,faa54_00001,2025-02-03_12-28-57,0.002466440200805664,8.49997091293335,21272,DESKTOP-7C8NE51,127.0.0.1,8.49997091293335,1292
2247,,,1738582137,,False,1293,faa54_00001,2025-02-03_12-28-57,0.003989219665527344,8.503960132598877,21272,DESKTOP-7C8NE51,127.0.0.1,8.503960132598877,1293
2248,,,1738582137,,False,1294,faa54_00001,2025-02-03_12-28-57,0.004279136657714844,8.508239269256592,21272,DESKTOP-7C8NE51,127.0.0.1,8.508239269256592,1294
2249,,,1738582137,,False,1295,faa54_00001,2025-02-03_12-28-57,0.004189014434814453,8.512428283691406,21272,DESKTOP-7C8NE51,127.0.0.1,8.512428283691406,1295
2250,,,1738582137,,False,1296,faa54_00001,2025-02-03_12-28-57,0.007174968719482422,8.519603252410889,21272,DESKTOP-7C8NE51,127.0.0.1,8.519603252410889,1296
2251,,,1738582137,,False,1297,faa54_00001,2025-02-03_12-28-57,0.0057506561279296875,8.525353908538818,21272,DESKTOP-7C8NE51,127.0.0.1,8.525353908538818,1297
2252,,,1738582137,,False,1298,faa54_00001,2025-02-03_12-28-57,0.003262042999267578,8.528615951538086,21272,DESKTOP-7C8NE51,127.0.0.1,8.528615951538086,1298
2253,,,1738582137,,False,1299,faa54_00001,2025-02-03_12-28-57,0.0038232803344726562,8.532439231872559,21272,DESKTOP-7C8NE51,127.0.0.1,8.532439231872559,1299
2254,,,1738582137,,False,1300,faa54_00001,2025-02-03_12-28-57,0.003598451614379883,8.536037683486938,21272,DESKTOP-7C8NE51,127.0.0.1,8.536037683486938,1300
2255,,,1738582137,,False,1301,faa54_00001,2025-02-03_12-28-57,0.003984689712524414,8.540022373199463,21272,DESKTOP-7C8NE51,127.0.0.1,8.540022373199463,1301
2256,,,1738582137,,False,1302,faa54_00001,2025-02-03_12-28-57,0.004131793975830078,8.544154167175293,21272,DESKTOP-7C8NE51,127.0.0.1,8.544154167175293,1302
2257,,,1738582137,,False,1303,faa54_00001,2025-02-03_12-28-57,0.0031571388244628906,8.547311305999756,21272,DESKTOP-7C8NE51,127.0.0.1,8.547311305999756,1303
2258,,,1738582137,,False,1304,faa54_00001,2025-02-03_12-28-57,0.003989696502685547,8.551301002502441,21272,DESKTOP-7C8NE51,127.0.0.1,8.551301002502441,1304
2259,19.0,102,1738582137,,False,1305,faa54_00001,2025-02-03_12-28-57,0.003264188766479492,8.554565191268921,21272,DESKTOP-7C8NE51,127.0.0.1,8.554565191268921,1305
2260,,,1738582137,,False,1306,faa54_00001,2025-02-03_12-28-57,0.004180192947387695,8.558745384216309,21272,DESKTOP-7C8NE51,127.0.0.1,8.558745384216309,1306
2261,,,1738582137,,False,1307,faa54_00001,2025-02-03_12-28-57,0.0032956600189208984,8.56204104423523,21272,DESKTOP-7C8NE51,127.0.0.1,8.56204104423523,1307
2262,,,1738582137,,False,1308,faa54_00001,2025-02-03_12-28-57,0.003171205520629883,8.56521224975586,21272,DESKTOP-7C8NE51,127.0.0.1,8.56521224975586,1308
