global_step,episodic_return,episode,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
506,17.0,20,1738582116,,False,20,faa54_00002,2025-02-03_12-28-36,0.0039882659912109375,2.5723631381988525,10176,DESKTOP-7C8NE51,127.0.0.1,2.5723631381988525,20
527,20.0,21,1738582116,,False,21,faa54_00002,2025-02-03_12-28-36,0.002680540084838867,2.5750436782836914,10176,DESKTOP-7C8NE51,127.0.0.1,2.5750436782836914,21
543,15.0,22,1738582116,,False,22,faa54_00002,2025-02-03_12-28-36,0.0029942989349365234,2.578037977218628,10176,DESKTOP-7C8NE51,127.0.0.1,2.578037977218628,22
562,18.0,23,1738582116,,False,23,faa54_00002,2025-02-03_12-28-36,0.0032258033752441406,2.581263780593872,10176,DESKTOP-7C8NE51,127.0.0.1,2.581263780593872,23
605,42.0,24,1738582116,,False,24,faa54_00002,2025-02-03_12-28-36,0.007473468780517578,2.5887372493743896,10176,DESKTOP-7C8NE51,127.0.0.1,2.5887372493743896,24
622,16.0,25,1738582116,,False,25,faa54_00002,2025-02-03_12-28-36,0.004069089889526367,2.592806339263916,10176,DESKTOP-7C8NE51,127.0.0.1,2.592806339263916,25
637,14.0,26,1738582116,,False,26,faa54_00002,2025-02-03_12-28-36,0.002100706100463867,2.59490704536438,10176,DESKTOP-7C8NE51,127.0.0.1,2.59490704536438,26
652,14.0,27,1738582116,,False,27,faa54_00002,2025-02-03_12-28-36,0.003010988235473633,2.5979180335998535,10176,DESKTOP-7C8NE51,127.0.0.1,2.5979180335998535,27
668,15.0,28,1738582116,,False,28,faa54_00002,2025-02-03_12-28-36,0.0029671192169189453,2.6008851528167725,10176,DESKTOP-7C8NE51,127.0.0.1,2.6008851528167725,28
681,12.0,29,1738582116,,False,29,faa54_00002,2025-02-03_12-28-36,0.0025148391723632812,2.6033999919891357,10176,DESKTOP-7C8NE51,127.0.0.1,2.6033999919891357,29
691,9.0,30,1738582116,,False,30,faa54_00002,2025-02-03_12-28-36,0.000997304916381836,2.6043972969055176,10176,DESKTOP-7C8NE51,127.0.0.1,2.6043972969055176,30
707,15.0,31,1738582116,,False,31,faa54_00002,2025-02-03_12-28-36,0.0030345916748046875,2.6074318885803223,10176,DESKTOP-7C8NE51,127.0.0.1,2.6074318885803223,31
735,27.0,32,1738582116,,False,32,faa54_00002,2025-02-03_12-28-36,0.0036170482635498047,2.611048936843872,10176,DESKTOP-7C8NE51,127.0.0.1,2.611048936843872,32
748,12.0,33,1738582116,,False,33,faa54_00002,2025-02-03_12-28-36,0.0009083747863769531,2.611957311630249,10176,DESKTOP-7C8NE51,127.0.0.1,2.611957311630249,33
803,54.0,34,1738582116,,False,34,faa54_00002,2025-02-03_12-28-36,0.009428977966308594,2.6213862895965576,10176,DESKTOP-7C8NE51,127.0.0.1,2.6213862895965576,34
821,17.0,35,1738582116,,False,35,faa54_00002,2025-02-03_12-28-36,0.00399327278137207,2.6253795623779297,10176,DESKTOP-7C8NE51,127.0.0.1,2.6253795623779297,35
835,13.0,36,1738582116,,False,36,faa54_00002,2025-02-03_12-28-36,0.0029916763305664062,2.628371238708496,10176,DESKTOP-7C8NE51,127.0.0.1,2.628371238708496,36
860,24.0,37,1738582117,,False,37,faa54_00002,2025-02-03_12-28-37,0.003988981246948242,2.6323602199554443,10176,DESKTOP-7C8NE51,127.0.0.1,2.6323602199554443,37
910,49.0,38,1738582117,,False,38,faa54_00002,2025-02-03_12-28-37,0.0070497989654541016,2.6394100189208984,10176,DESKTOP-7C8NE51,127.0.0.1,2.6394100189208984,38
964,53.0,39,1738582117,,False,39,faa54_00002,2025-02-03_12-28-37,0.007169246673583984,2.6465792655944824,10176,DESKTOP-7C8NE51,127.0.0.1,2.6465792655944824,39
991,26.0,40,1738582117,,False,40,faa54_00002,2025-02-03_12-28-37,0.004174709320068359,2.650753974914551,10176,DESKTOP-7C8NE51,127.0.0.1,2.650753974914551,40
1001,,,1738582117,,False,41,faa54_00002,2025-02-03_12-28-37,0.009046554565429688,2.6598005294799805,10176,DESKTOP-7C8NE51,127.0.0.1,2.6598005294799805,41
1002,,,1738582117,,False,42,faa54_00002,2025-02-03_12-28-37,0.003997325897216797,2.6637978553771973,10176,DESKTOP-7C8NE51,127.0.0.1,2.6637978553771973,42
1003,,,1738582117,,False,43,faa54_00002,2025-02-03_12-28-37,0.0029892921447753906,2.6667871475219727,10176,DESKTOP-7C8NE51,127.0.0.1,2.6667871475219727,43
1004,,,1738582117,,False,44,faa54_00002,2025-02-03_12-28-37,0.004362583160400391,2.671149730682373,10176,DESKTOP-7C8NE51,127.0.0.1,2.671149730682373,44
1005,,,1738582117,,False,45,faa54_00002,2025-02-03_12-28-37,0.004069805145263672,2.6752195358276367,10176,DESKTOP-7C8NE51,127.0.0.1,2.6752195358276367,45
1006,,,1738582117,,False,46,faa54_00002,2025-02-03_12-28-37,0.004119157791137695,2.6793386936187744,10176,DESKTOP-7C8NE51,127.0.0.1,2.6793386936187744,46
1007,,,1738582117,,False,47,faa54_00002,2025-02-03_12-28-37,0.002894878387451172,2.6822335720062256,10176,DESKTOP-7C8NE51,127.0.0.1,2.6822335720062256,47
1008,,,1738582117,,False,48,faa54_00002,2025-02-03_12-28-37,0.004365205764770508,2.686598777770996,10176,DESKTOP-7C8NE51,127.0.0.1,2.686598777770996,48
1009,,,1738582117,,False,49,faa54_00002,2025-02-03_12-28-37,0.00299072265625,2.689589500427246,10176,DESKTOP-7C8NE51,127.0.0.1,2.689589500427246,49
1010,,,1738582117,,False,50,faa54_00002,2025-02-03_12-28-37,0.00401616096496582,2.693605661392212,10176,DESKTOP-7C8NE51,127.0.0.1,2.693605661392212,50
1011,,,1738582117,,False,51,faa54_00002,2025-02-03_12-28-37,0.002994060516357422,2.6965997219085693,10176,DESKTOP-7C8NE51,127.0.0.1,2.6965997219085693,51
1012,,,1738582117,,False,52,faa54_00002,2025-02-03_12-28-37,0.003677845001220703,2.70027756690979,10176,DESKTOP-7C8NE51,127.0.0.1,2.70027756690979,52
1013,,,1738582117,,False,53,faa54_00002,2025-02-03_12-28-37,0.003242015838623047,2.703519582748413,10176,DESKTOP-7C8NE51,127.0.0.1,2.703519582748413,53
1014,,,1738582117,,False,54,faa54_00002,2025-02-03_12-28-37,0.0033566951751708984,2.706876277923584,10176,DESKTOP-7C8NE51,127.0.0.1,2.706876277923584,54
1015,,,1738582117,,False,55,faa54_00002,2025-02-03_12-28-37,0.0032281875610351562,2.710104465484619,10176,DESKTOP-7C8NE51,127.0.0.1,2.710104465484619,55
1016,,,1738582117,,False,56,faa54_00002,2025-02-03_12-28-37,0.003989458084106445,2.7140939235687256,10176,DESKTOP-7C8NE51,127.0.0.1,2.7140939235687256,56
1017,,,1738582117,,False,57,faa54_00002,2025-02-03_12-28-37,0.003343820571899414,2.717437744140625,10176,DESKTOP-7C8NE51,127.0.0.1,2.717437744140625,57
1018,,,1738582117,,False,58,faa54_00002,2025-02-03_12-28-37,0.004878997802734375,2.7223167419433594,10176,DESKTOP-7C8NE51,127.0.0.1,2.7223167419433594,58
1019,,,1738582117,,False,59,faa54_00002,2025-02-03_12-28-37,0.004505157470703125,2.7268218994140625,10176,DESKTOP-7C8NE51,127.0.0.1,2.7268218994140625,59
1020,,,1738582117,,False,60,faa54_00002,2025-02-03_12-28-37,0.005983591079711914,2.7328054904937744,10176,DESKTOP-7C8NE51,127.0.0.1,2.7328054904937744,60
1021,,,1738582117,,False,61,faa54_00002,2025-02-03_12-28-37,0.003247976303100586,2.736053466796875,10176,DESKTOP-7C8NE51,127.0.0.1,2.736053466796875,61
1022,30.0,41,1738582117,,False,62,faa54_00002,2025-02-03_12-28-37,0.0029959678649902344,2.7390494346618652,10176,DESKTOP-7C8NE51,127.0.0.1,2.7390494346618652,62
1023,,,1738582117,,False,63,faa54_00002,2025-02-03_12-28-37,0.003923654556274414,2.7429730892181396,10176,DESKTOP-7C8NE51,127.0.0.1,2.7429730892181396,63
1024,,,1738582117,,False,64,faa54_00002,2025-02-03_12-28-37,0.003988504409790039,2.7469615936279297,10176,DESKTOP-7C8NE51,127.0.0.1,2.7469615936279297,64
1025,,,1738582117,,False,65,faa54_00002,2025-02-03_12-28-37,0.00498652458190918,2.751948118209839,10176,DESKTOP-7C8NE51,127.0.0.1,2.751948118209839,65
1026,,,1738582117,,False,66,faa54_00002,2025-02-03_12-28-37,0.0029914379119873047,2.754939556121826,10176,DESKTOP-7C8NE51,127.0.0.1,2.754939556121826,66
1027,,,1738582117,,False,67,faa54_00002,2025-02-03_12-28-37,0.004175662994384766,2.759115219116211,10176,DESKTOP-7C8NE51,127.0.0.1,2.759115219116211,67
1028,,,1738582117,,False,68,faa54_00002,2025-02-03_12-28-37,0.0039899349212646484,2.7631051540374756,10176,DESKTOP-7C8NE51,127.0.0.1,2.7631051540374756,68
1029,,,1738582117,,False,69,faa54_00002,2025-02-03_12-28-37,0.003992557525634766,2.7670977115631104,10176,DESKTOP-7C8NE51,127.0.0.1,2.7670977115631104,69
1030,,,1738582117,,False,70,faa54_00002,2025-02-03_12-28-37,0.0039865970611572266,2.7710843086242676,10176,DESKTOP-7C8NE51,127.0.0.1,2.7710843086242676,70
1031,,,1738582117,,False,71,faa54_00002,2025-02-03_12-28-37,0.003385782241821289,2.774470090866089,10176,DESKTOP-7C8NE51,127.0.0.1,2.774470090866089,71
1032,,,1738582117,,False,72,faa54_00002,2025-02-03_12-28-37,0.0039882659912109375,2.7784583568573,10176,DESKTOP-7C8NE51,127.0.0.1,2.7784583568573,72
1033,,,1738582117,,False,73,faa54_00002,2025-02-03_12-28-37,0.004431962966918945,2.7828903198242188,10176,DESKTOP-7C8NE51,127.0.0.1,2.7828903198242188,73
1034,,,1738582117,,False,74,faa54_00002,2025-02-03_12-28-37,0.003989219665527344,2.786879539489746,10176,DESKTOP-7C8NE51,127.0.0.1,2.786879539489746,74
1035,,,1738582117,,False,75,faa54_00002,2025-02-03_12-28-37,0.0033102035522460938,2.790189743041992,10176,DESKTOP-7C8NE51,127.0.0.1,2.790189743041992,75
1036,,,1738582117,,False,76,faa54_00002,2025-02-03_12-28-37,0.0035965442657470703,2.7937862873077393,10176,DESKTOP-7C8NE51,127.0.0.1,2.7937862873077393,76
1037,,,1738582117,,False,77,faa54_00002,2025-02-03_12-28-37,0.005068540573120117,2.7988548278808594,10176,DESKTOP-7C8NE51,127.0.0.1,2.7988548278808594,77
1038,,,1738582117,,False,78,faa54_00002,2025-02-03_12-28-37,0.0038499832153320312,2.8027048110961914,10176,DESKTOP-7C8NE51,127.0.0.1,2.8027048110961914,78
1039,,,1738582117,,False,79,faa54_00002,2025-02-03_12-28-37,0.002797365188598633,2.80550217628479,10176,DESKTOP-7C8NE51,127.0.0.1,2.80550217628479,79
1040,,,1738582117,,False,80,faa54_00002,2025-02-03_12-28-37,0.004938364028930664,2.8104405403137207,10176,DESKTOP-7C8NE51,127.0.0.1,2.8104405403137207,80
1041,,,1738582117,,False,81,faa54_00002,2025-02-03_12-28-37,0.003640890121459961,2.8140814304351807,10176,DESKTOP-7C8NE51,127.0.0.1,2.8140814304351807,81
1042,,,1738582117,,False,82,faa54_00002,2025-02-03_12-28-37,0.003987312316894531,2.818068742752075,10176,DESKTOP-7C8NE51,127.0.0.1,2.818068742752075,82
1043,,,1738582117,,False,83,faa54_00002,2025-02-03_12-28-37,0.003870725631713867,2.821939468383789,10176,DESKTOP-7C8NE51,127.0.0.1,2.821939468383789,83
1044,,,1738582117,,False,84,faa54_00002,2025-02-03_12-28-37,0.005283832550048828,2.827223300933838,10176,DESKTOP-7C8NE51,127.0.0.1,2.827223300933838,84
1045,,,1738582117,,False,85,faa54_00002,2025-02-03_12-28-37,0.005331516265869141,2.832554817199707,10176,DESKTOP-7C8NE51,127.0.0.1,2.832554817199707,85
1046,,,1738582117,,False,86,faa54_00002,2025-02-03_12-28-37,0.0040781497955322266,2.8366329669952393,10176,DESKTOP-7C8NE51,127.0.0.1,2.8366329669952393,86
1047,,,1738582117,,False,87,faa54_00002,2025-02-03_12-28-37,0.003987550735473633,2.840620517730713,10176,DESKTOP-7C8NE51,127.0.0.1,2.840620517730713,87
1048,,,1738582117,,False,88,faa54_00002,2025-02-03_12-28-37,0.004259824752807617,2.8448803424835205,10176,DESKTOP-7C8NE51,127.0.0.1,2.8448803424835205,88
1049,,,1738582117,,False,89,faa54_00002,2025-02-03_12-28-37,0.00400233268737793,2.8488826751708984,10176,DESKTOP-7C8NE51,127.0.0.1,2.8488826751708984,89
1050,,,1738582117,,False,90,faa54_00002,2025-02-03_12-28-37,0.004987955093383789,2.8538706302642822,10176,DESKTOP-7C8NE51,127.0.0.1,2.8538706302642822,90
1051,,,1738582117,,False,91,faa54_00002,2025-02-03_12-28-37,0.0032601356506347656,2.857130765914917,10176,DESKTOP-7C8NE51,127.0.0.1,2.857130765914917,91
1052,29.0,42,1738582117,,False,92,faa54_00002,2025-02-03_12-28-37,0.004291534423828125,2.861422300338745,10176,DESKTOP-7C8NE51,127.0.0.1,2.861422300338745,92
1053,,,1738582117,,False,93,faa54_00002,2025-02-03_12-28-37,0.0049397945404052734,2.8663620948791504,10176,DESKTOP-7C8NE51,127.0.0.1,2.8663620948791504,93
1054,,,1738582117,,False,94,faa54_00002,2025-02-03_12-28-37,0.005495548248291016,2.8718576431274414,10176,DESKTOP-7C8NE51,127.0.0.1,2.8718576431274414,94
1055,,,1738582117,,False,95,faa54_00002,2025-02-03_12-28-37,0.006161928176879883,2.8780195713043213,10176,DESKTOP-7C8NE51,127.0.0.1,2.8780195713043213,95
1056,,,1738582117,,False,96,faa54_00002,2025-02-03_12-28-37,0.005975008010864258,2.8839945793151855,10176,DESKTOP-7C8NE51,127.0.0.1,2.8839945793151855,96
1057,,,1738582117,,False,97,faa54_00002,2025-02-03_12-28-37,0.007500171661376953,2.8914947509765625,10176,DESKTOP-7C8NE51,127.0.0.1,2.8914947509765625,97
1058,,,1738582118,,False,98,faa54_00002,2025-02-03_12-28-38,0.004725933074951172,2.8962206840515137,10176,DESKTOP-7C8NE51,127.0.0.1,2.8962206840515137,98
1059,,,1738582118,,False,99,faa54_00002,2025-02-03_12-28-38,0.004932403564453125,2.901153087615967,10176,DESKTOP-7C8NE51,127.0.0.1,2.901153087615967,99
1060,,,1738582118,,False,100,faa54_00002,2025-02-03_12-28-38,0.006032466888427734,2.9071855545043945,10176,DESKTOP-7C8NE51,127.0.0.1,2.9071855545043945,100
1061,,,1738582118,,False,101,faa54_00002,2025-02-03_12-28-38,0.006153583526611328,2.913339138031006,10176,DESKTOP-7C8NE51,127.0.0.1,2.913339138031006,101
1062,,,1738582118,,False,102,faa54_00002,2025-02-03_12-28-38,0.006708860397338867,2.9200479984283447,10176,DESKTOP-7C8NE51,127.0.0.1,2.9200479984283447,102
1063,,,1738582118,,False,103,faa54_00002,2025-02-03_12-28-38,0.005810260772705078,2.92585825920105,10176,DESKTOP-7C8NE51,127.0.0.1,2.92585825920105,103
1064,,,1738582118,,False,104,faa54_00002,2025-02-03_12-28-38,0.004553318023681641,2.9304115772247314,10176,DESKTOP-7C8NE51,127.0.0.1,2.9304115772247314,104
1065,,,1738582118,,False,105,faa54_00002,2025-02-03_12-28-38,0.005219459533691406,2.935631036758423,10176,DESKTOP-7C8NE51,127.0.0.1,2.935631036758423,105
1066,,,1738582118,,False,106,faa54_00002,2025-02-03_12-28-38,0.004995584487915039,2.940626621246338,10176,DESKTOP-7C8NE51,127.0.0.1,2.940626621246338,106
1067,,,1738582118,,False,107,faa54_00002,2025-02-03_12-28-38,0.004335880279541016,2.944962501525879,10176,DESKTOP-7C8NE51,127.0.0.1,2.944962501525879,107
1068,,,1738582118,,False,108,faa54_00002,2025-02-03_12-28-38,0.005391359329223633,2.9503538608551025,10176,DESKTOP-7C8NE51,127.0.0.1,2.9503538608551025,108
1069,,,1738582118,,False,109,faa54_00002,2025-02-03_12-28-38,0.005541086196899414,2.955894947052002,10176,DESKTOP-7C8NE51,127.0.0.1,2.955894947052002,109
1070,,,1738582118,,False,110,faa54_00002,2025-02-03_12-28-38,0.0049860477447509766,2.960880994796753,10176,DESKTOP-7C8NE51,127.0.0.1,2.960880994796753,110
1071,,,1738582118,,False,111,faa54_00002,2025-02-03_12-28-38,0.00574183464050293,2.966622829437256,10176,DESKTOP-7C8NE51,127.0.0.1,2.966622829437256,111
1072,,,1738582118,,False,112,faa54_00002,2025-02-03_12-28-38,0.005637407302856445,2.9722602367401123,10176,DESKTOP-7C8NE51,127.0.0.1,2.9722602367401123,112
1073,,,1738582118,,False,113,faa54_00002,2025-02-03_12-28-38,0.005808591842651367,2.9780688285827637,10176,DESKTOP-7C8NE51,127.0.0.1,2.9780688285827637,113
1074,,,1738582118,,False,114,faa54_00002,2025-02-03_12-28-38,0.006941318511962891,2.9850101470947266,10176,DESKTOP-7C8NE51,127.0.0.1,2.9850101470947266,114
1075,,,1738582118,,False,115,faa54_00002,2025-02-03_12-28-38,0.0066149234771728516,2.9916250705718994,10176,DESKTOP-7C8NE51,127.0.0.1,2.9916250705718994,115
1076,23.0,43,1738582118,,False,116,faa54_00002,2025-02-03_12-28-38,0.005037784576416016,2.9966628551483154,10176,DESKTOP-7C8NE51,127.0.0.1,2.9966628551483154,116
1077,,,1738582118,,False,117,faa54_00002,2025-02-03_12-28-38,0.005421161651611328,3.0020840167999268,10176,DESKTOP-7C8NE51,127.0.0.1,3.0020840167999268,117
1078,,,1738582118,,False,118,faa54_00002,2025-02-03_12-28-38,0.00503230094909668,3.0071163177490234,10176,DESKTOP-7C8NE51,127.0.0.1,3.0071163177490234,118
1079,,,1738582118,,False,119,faa54_00002,2025-02-03_12-28-38,0.0061795711517333984,3.013295888900757,10176,DESKTOP-7C8NE51,127.0.0.1,3.013295888900757,119
1080,,,1738582118,,False,120,faa54_00002,2025-02-03_12-28-38,0.004958391189575195,3.018254280090332,10176,DESKTOP-7C8NE51,127.0.0.1,3.018254280090332,120
1081,,,1738582118,,False,121,faa54_00002,2025-02-03_12-28-38,0.006128072738647461,3.0243823528289795,10176,DESKTOP-7C8NE51,127.0.0.1,3.0243823528289795,121
1082,,,1738582118,,False,122,faa54_00002,2025-02-03_12-28-38,0.005983829498291016,3.0303661823272705,10176,DESKTOP-7C8NE51,127.0.0.1,3.0303661823272705,122
1083,,,1738582118,,False,123,faa54_00002,2025-02-03_12-28-38,0.005206108093261719,3.0355722904205322,10176,DESKTOP-7C8NE51,127.0.0.1,3.0355722904205322,123
1084,,,1738582118,,False,124,faa54_00002,2025-02-03_12-28-38,0.00512242317199707,3.0406947135925293,10176,DESKTOP-7C8NE51,127.0.0.1,3.0406947135925293,124
1085,,,1738582118,,False,125,faa54_00002,2025-02-03_12-28-38,0.007226467132568359,3.0479211807250977,10176,DESKTOP-7C8NE51,127.0.0.1,3.0479211807250977,125
1086,,,1738582118,,False,126,faa54_00002,2025-02-03_12-28-38,0.007211208343505859,3.0551323890686035,10176,DESKTOP-7C8NE51,127.0.0.1,3.0551323890686035,126
1087,,,1738582118,,False,127,faa54_00002,2025-02-03_12-28-38,0.004434347152709961,3.0595667362213135,10176,DESKTOP-7C8NE51,127.0.0.1,3.0595667362213135,127
1088,,,1738582118,,False,128,faa54_00002,2025-02-03_12-28-38,0.0048656463623046875,3.064432382583618,10176,DESKTOP-7C8NE51,127.0.0.1,3.064432382583618,128
1089,,,1738582118,,False,129,faa54_00002,2025-02-03_12-28-38,0.005217552185058594,3.0696499347686768,10176,DESKTOP-7C8NE51,127.0.0.1,3.0696499347686768,129
1090,,,1738582118,,False,130,faa54_00002,2025-02-03_12-28-38,0.006557464599609375,3.076207399368286,10176,DESKTOP-7C8NE51,127.0.0.1,3.076207399368286,130
1091,,,1738582118,,False,131,faa54_00002,2025-02-03_12-28-38,0.004538059234619141,3.0807454586029053,10176,DESKTOP-7C8NE51,127.0.0.1,3.0807454586029053,131
1092,,,1738582118,,False,132,faa54_00002,2025-02-03_12-28-38,0.005257606506347656,3.086003065109253,10176,DESKTOP-7C8NE51,127.0.0.1,3.086003065109253,132
1093,16.0,44,1738582118,,False,133,faa54_00002,2025-02-03_12-28-38,0.005065441131591797,3.0910685062408447,10176,DESKTOP-7C8NE51,127.0.0.1,3.0910685062408447,133
1094,,,1738582118,,False,134,faa54_00002,2025-02-03_12-28-38,0.0066988468170166016,3.0977673530578613,10176,DESKTOP-7C8NE51,127.0.0.1,3.0977673530578613,134
1095,,,1738582118,,False,135,faa54_00002,2025-02-03_12-28-38,0.006032228469848633,3.10379958152771,10176,DESKTOP-7C8NE51,127.0.0.1,3.10379958152771,135
1096,,,1738582118,,False,136,faa54_00002,2025-02-03_12-28-38,0.004375934600830078,3.10817551612854,10176,DESKTOP-7C8NE51,127.0.0.1,3.10817551612854,136
1097,,,1738582118,,False,137,faa54_00002,2025-02-03_12-28-38,0.005194664001464844,3.113370180130005,10176,DESKTOP-7C8NE51,127.0.0.1,3.113370180130005,137
1098,,,1738582118,,False,138,faa54_00002,2025-02-03_12-28-38,0.004831552505493164,3.118201732635498,10176,DESKTOP-7C8NE51,127.0.0.1,3.118201732635498,138
1099,,,1738582118,,False,139,faa54_00002,2025-02-03_12-28-38,0.0057260990142822266,3.1239278316497803,10176,DESKTOP-7C8NE51,127.0.0.1,3.1239278316497803,139
1100,,,1738582118,,False,140,faa54_00002,2025-02-03_12-28-38,0.006247043609619141,3.1301748752593994,10176,DESKTOP-7C8NE51,127.0.0.1,3.1301748752593994,140
1101,,,1738582118,,False,141,faa54_00002,2025-02-03_12-28-38,0.0044519901275634766,3.134626865386963,10176,DESKTOP-7C8NE51,127.0.0.1,3.134626865386963,141
1102,,,1738582118,,False,142,faa54_00002,2025-02-03_12-28-38,0.00482940673828125,3.139456272125244,10176,DESKTOP-7C8NE51,127.0.0.1,3.139456272125244,142
1103,,,1738582118,,False,143,faa54_00002,2025-02-03_12-28-38,0.0073146820068359375,3.14677095413208,10176,DESKTOP-7C8NE51,127.0.0.1,3.14677095413208,143
1104,,,1738582118,,False,144,faa54_00002,2025-02-03_12-28-38,0.007338047027587891,3.154109001159668,10176,DESKTOP-7C8NE51,127.0.0.1,3.154109001159668,144
1105,,,1738582118,,False,145,faa54_00002,2025-02-03_12-28-38,0.006919384002685547,3.1610283851623535,10176,DESKTOP-7C8NE51,127.0.0.1,3.1610283851623535,145
1106,,,1738582118,,False,146,faa54_00002,2025-02-03_12-28-38,0.006109952926635742,3.1671383380889893,10176,DESKTOP-7C8NE51,127.0.0.1,3.1671383380889893,146
1107,,,1738582119,,False,147,faa54_00002,2025-02-03_12-28-39,0.007804155349731445,3.1749424934387207,10176,DESKTOP-7C8NE51,127.0.0.1,3.1749424934387207,147
1108,,,1738582119,,False,148,faa54_00002,2025-02-03_12-28-39,0.005238056182861328,3.180180549621582,10176,DESKTOP-7C8NE51,127.0.0.1,3.180180549621582,148
1109,,,1738582119,,False,149,faa54_00002,2025-02-03_12-28-39,0.005015134811401367,3.1851956844329834,10176,DESKTOP-7C8NE51,127.0.0.1,3.1851956844329834,149
1110,,,1738582119,,False,150,faa54_00002,2025-02-03_12-28-39,0.004317045211791992,3.1895127296447754,10176,DESKTOP-7C8NE51,127.0.0.1,3.1895127296447754,150
1111,,,1738582119,,False,151,faa54_00002,2025-02-03_12-28-39,0.004733085632324219,3.1942458152770996,10176,DESKTOP-7C8NE51,127.0.0.1,3.1942458152770996,151
1112,,,1738582119,,False,152,faa54_00002,2025-02-03_12-28-39,0.0040874481201171875,3.198333263397217,10176,DESKTOP-7C8NE51,127.0.0.1,3.198333263397217,152
1113,,,1738582119,,False,153,faa54_00002,2025-02-03_12-28-39,0.010144948959350586,3.2084782123565674,10176,DESKTOP-7C8NE51,127.0.0.1,3.2084782123565674,153
1114,,,1738582119,,False,154,faa54_00002,2025-02-03_12-28-39,0.01165914535522461,3.220137357711792,10176,DESKTOP-7C8NE51,127.0.0.1,3.220137357711792,154
