global_step,episodic_return,episode,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
676,37.0,27,1738582116,,False,27,faa54_00000,2025-02-03_12-28-36,0.004972696304321289,2.632504940032959,18900,DESKTOP-7C8NE51,127.0.0.1,2.632504940032959,27
708,31.0,28,1738582116,,False,28,faa54_00000,2025-02-03_12-28-36,0.004365444183349609,2.6368703842163086,18900,DESKTOP-7C8NE51,127.0.0.1,2.6368703842163086,28
724,15.0,29,1738582116,,False,29,faa54_00000,2025-02-03_12-28-36,0.003187417984008789,2.6400578022003174,18900,DESKTOP-7C8NE51,127.0.0.1,2.6400578022003174,29
740,15.0,30,1738582116,,False,30,faa54_00000,2025-02-03_12-28-36,0.0014376640319824219,2.6414954662323,18900,DESKTOP-7C8NE51,127.0.0.1,2.6414954662323,30
757,16.0,31,1738582116,,False,31,faa54_00000,2025-02-03_12-28-36,0.0029897689819335938,2.6444852352142334,18900,DESKTOP-7C8NE51,127.0.0.1,2.6444852352142334,31
767,9.0,32,1738582116,,False,32,faa54_00000,2025-02-03_12-28-36,0.0019195079803466797,2.64640474319458,18900,DESKTOP-7C8NE51,127.0.0.1,2.64640474319458,32
785,17.0,33,1738582116,,False,33,faa54_00000,2025-02-03_12-28-36,0.003911733627319336,2.6503164768218994,18900,DESKTOP-7C8NE51,127.0.0.1,2.6503164768218994,33
808,22.0,34,1738582116,,False,34,faa54_00000,2025-02-03_12-28-36,0.0044116973876953125,2.6547281742095947,18900,DESKTOP-7C8NE51,127.0.0.1,2.6547281742095947,34
826,17.0,35,1738582116,,False,35,faa54_00000,2025-02-03_12-28-36,0.0031147003173828125,2.6578428745269775,18900,DESKTOP-7C8NE51,127.0.0.1,2.6578428745269775,35
849,22.0,36,1738582116,,False,36,faa54_00000,2025-02-03_12-28-36,0.003303050994873047,2.6611459255218506,18900,DESKTOP-7C8NE51,127.0.0.1,2.6611459255218506,36
869,19.0,37,1738582116,,False,37,faa54_00000,2025-02-03_12-28-36,0.003987550735473633,2.665133476257324,18900,DESKTOP-7C8NE51,127.0.0.1,2.665133476257324,37
897,27.0,38,1738582116,,False,38,faa54_00000,2025-02-03_12-28-36,0.004015684127807617,2.669149160385132,18900,DESKTOP-7C8NE51,127.0.0.1,2.669149160385132,38
936,38.0,39,1738582116,,False,39,faa54_00000,2025-02-03_12-28-36,0.007096052169799805,2.6762452125549316,18900,DESKTOP-7C8NE51,127.0.0.1,2.6762452125549316,39
959,22.0,40,1738582116,,False,40,faa54_00000,2025-02-03_12-28-36,0.0031387805938720703,2.6793839931488037,18900,DESKTOP-7C8NE51,127.0.0.1,2.6793839931488037,40
985,25.0,41,1738582116,,False,41,faa54_00000,2025-02-03_12-28-36,0.0035986900329589844,2.6829826831817627,18900,DESKTOP-7C8NE51,127.0.0.1,2.6829826831817627,41
1001,,,1738582116,,False,42,faa54_00000,2025-02-03_12-28-36,0.050390005111694336,2.733372688293457,18900,DESKTOP-7C8NE51,127.0.0.1,2.733372688293457,42
1002,,,1738582116,,False,43,faa54_00000,2025-02-03_12-28-36,0.003503084182739258,2.7368757724761963,18900,DESKTOP-7C8NE51,127.0.0.1,2.7368757724761963,43
1003,,,1738582116,,False,44,faa54_00000,2025-02-03_12-28-36,0.003920078277587891,2.740795850753784,18900,DESKTOP-7C8NE51,127.0.0.1,2.740795850753784,44
1004,,,1738582116,,False,45,faa54_00000,2025-02-03_12-28-36,0.0033333301544189453,2.744129180908203,18900,DESKTOP-7C8NE51,127.0.0.1,2.744129180908203,45
1005,,,1738582116,,False,46,faa54_00000,2025-02-03_12-28-36,0.005131244659423828,2.749260425567627,18900,DESKTOP-7C8NE51,127.0.0.1,2.749260425567627,46
1006,,,1738582116,,False,47,faa54_00000,2025-02-03_12-28-36,0.00421595573425293,2.75347638130188,18900,DESKTOP-7C8NE51,127.0.0.1,2.75347638130188,47
1007,,,1738582116,,False,48,faa54_00000,2025-02-03_12-28-36,0.004450321197509766,2.7579267024993896,18900,DESKTOP-7C8NE51,127.0.0.1,2.7579267024993896,48
1008,,,1738582116,,False,49,faa54_00000,2025-02-03_12-28-36,0.00455021858215332,2.762476921081543,18900,DESKTOP-7C8NE51,127.0.0.1,2.762476921081543,49
1009,,,1738582117,,False,50,faa54_00000,2025-02-03_12-28-37,0.0025849342346191406,2.765061855316162,18900,DESKTOP-7C8NE51,127.0.0.1,2.765061855316162,50
1010,,,1738582117,,False,51,faa54_00000,2025-02-03_12-28-37,0.004054546356201172,2.7691164016723633,18900,DESKTOP-7C8NE51,127.0.0.1,2.7691164016723633,51
1011,25.0,42,1738582117,,False,52,faa54_00000,2025-02-03_12-28-37,0.0031697750091552734,2.7722861766815186,18900,DESKTOP-7C8NE51,127.0.0.1,2.7722861766815186,52
1012,,,1738582117,,False,53,faa54_00000,2025-02-03_12-28-37,0.0029926300048828125,2.7752788066864014,18900,DESKTOP-7C8NE51,127.0.0.1,2.7752788066864014,53
1013,,,1738582117,,False,54,faa54_00000,2025-02-03_12-28-37,0.002023935317993164,2.7773027420043945,18900,DESKTOP-7C8NE51,127.0.0.1,2.7773027420043945,54
1014,,,1738582117,,False,55,faa54_00000,2025-02-03_12-28-37,0.0030264854431152344,2.7803292274475098,18900,DESKTOP-7C8NE51,127.0.0.1,2.7803292274475098,55
1015,,,1738582117,,False,56,faa54_00000,2025-02-03_12-28-37,0.003988981246948242,2.784318208694458,18900,DESKTOP-7C8NE51,127.0.0.1,2.784318208694458,56
1016,,,1738582117,,False,57,faa54_00000,2025-02-03_12-28-37,0.004030466079711914,2.78834867477417,18900,DESKTOP-7C8NE51,127.0.0.1,2.78834867477417,57
1017,,,1738582117,,False,58,faa54_00000,2025-02-03_12-28-37,0.003988742828369141,2.792337417602539,18900,DESKTOP-7C8NE51,127.0.0.1,2.792337417602539,58
1018,,,1738582117,,False,59,faa54_00000,2025-02-03_12-28-37,0.0029935836791992188,2.7953310012817383,18900,DESKTOP-7C8NE51,127.0.0.1,2.7953310012817383,59
1019,,,1738582117,,False,60,faa54_00000,2025-02-03_12-28-37,0.003800630569458008,2.7991316318511963,18900,DESKTOP-7C8NE51,127.0.0.1,2.7991316318511963,60
1020,,,1738582117,,False,61,faa54_00000,2025-02-03_12-28-37,0.003284931182861328,2.8024165630340576,18900,DESKTOP-7C8NE51,127.0.0.1,2.8024165630340576,61
1021,,,1738582117,,False,62,faa54_00000,2025-02-03_12-28-37,0.00427699089050293,2.8066935539245605,18900,DESKTOP-7C8NE51,127.0.0.1,2.8066935539245605,62
1022,,,1738582117,,False,63,faa54_00000,2025-02-03_12-28-37,0.003253459930419922,2.8099470138549805,18900,DESKTOP-7C8NE51,127.0.0.1,2.8099470138549805,63
1023,,,1738582117,,False,64,faa54_00000,2025-02-03_12-28-37,0.002992868423461914,2.8129398822784424,18900,DESKTOP-7C8NE51,127.0.0.1,2.8129398822784424,64
1024,,,1738582117,,False,65,faa54_00000,2025-02-03_12-28-37,0.002991914749145508,2.815931797027588,18900,DESKTOP-7C8NE51,127.0.0.1,2.815931797027588,65
1025,,,1738582117,,False,66,faa54_00000,2025-02-03_12-28-37,0.003989219665527344,2.8199210166931152,18900,DESKTOP-7C8NE51,127.0.0.1,2.8199210166931152,66
1026,,,1738582117,,False,67,faa54_00000,2025-02-03_12-28-37,0.00334930419921875,2.823270320892334,18900,DESKTOP-7C8NE51,127.0.0.1,2.823270320892334,67
1027,,,1738582117,,False,68,faa54_00000,2025-02-03_12-28-37,0.0029916763305664062,2.8262619972229004,18900,DESKTOP-7C8NE51,127.0.0.1,2.8262619972229004,68
1028,,,1738582117,,False,69,faa54_00000,2025-02-03_12-28-37,0.002991199493408203,2.8292531967163086,18900,DESKTOP-7C8NE51,127.0.0.1,2.8292531967163086,69
1029,,,1738582117,,False,70,faa54_00000,2025-02-03_12-28-37,0.005156278610229492,2.834409475326538,18900,DESKTOP-7C8NE51,127.0.0.1,2.834409475326538,70
1030,,,1738582117,,False,71,faa54_00000,2025-02-03_12-28-37,0.004986286163330078,2.839395761489868,18900,DESKTOP-7C8NE51,127.0.0.1,2.839395761489868,71
1031,,,1738582117,,False,72,faa54_00000,2025-02-03_12-28-37,0.003988981246948242,2.8433847427368164,18900,DESKTOP-7C8NE51,127.0.0.1,2.8433847427368164,72
1032,,,1738582117,,False,73,faa54_00000,2025-02-03_12-28-37,0.005284786224365234,2.8486695289611816,18900,DESKTOP-7C8NE51,127.0.0.1,2.8486695289611816,73
1033,,,1738582117,,False,74,faa54_00000,2025-02-03_12-28-37,0.004101991653442383,2.852771520614624,18900,DESKTOP-7C8NE51,127.0.0.1,2.852771520614624,74
1034,,,1738582117,,False,75,faa54_00000,2025-02-03_12-28-37,0.003989219665527344,2.8567607402801514,18900,DESKTOP-7C8NE51,127.0.0.1,2.8567607402801514,75
1035,,,1738582117,,False,76,faa54_00000,2025-02-03_12-28-37,0.003645181655883789,2.860405921936035,18900,DESKTOP-7C8NE51,127.0.0.1,2.860405921936035,76
1036,,,1738582117,,False,77,faa54_00000,2025-02-03_12-28-37,0.004183053970336914,2.864588975906372,18900,DESKTOP-7C8NE51,127.0.0.1,2.864588975906372,77
1037,25.0,43,1738582117,,False,78,faa54_00000,2025-02-03_12-28-37,0.0039365291595458984,2.868525505065918,18900,DESKTOP-7C8NE51,127.0.0.1,2.868525505065918,78
1038,,,1738582117,,False,79,faa54_00000,2025-02-03_12-28-37,0.0024480819702148438,2.870973587036133,18900,DESKTOP-7C8NE51,127.0.0.1,2.870973587036133,79
1039,,,1738582117,,False,80,faa54_00000,2025-02-03_12-28-37,0.004189014434814453,2.8751626014709473,18900,DESKTOP-7C8NE51,127.0.0.1,2.8751626014709473,80
1040,,,1738582117,,False,81,faa54_00000,2025-02-03_12-28-37,0.0034682750701904297,2.8786308765411377,18900,DESKTOP-7C8NE51,127.0.0.1,2.8786308765411377,81
1041,,,1738582117,,False,82,faa54_00000,2025-02-03_12-28-37,0.0031926631927490234,2.8818235397338867,18900,DESKTOP-7C8NE51,127.0.0.1,2.8818235397338867,82
1042,,,1738582117,,False,83,faa54_00000,2025-02-03_12-28-37,0.003988742828369141,2.885812282562256,18900,DESKTOP-7C8NE51,127.0.0.1,2.885812282562256,83
1043,,,1738582117,,False,84,faa54_00000,2025-02-03_12-28-37,0.003353118896484375,2.8891654014587402,18900,DESKTOP-7C8NE51,127.0.0.1,2.8891654014587402,84
1044,,,1738582117,,False,85,faa54_00000,2025-02-03_12-28-37,0.004068851470947266,2.8932342529296875,18900,DESKTOP-7C8NE51,127.0.0.1,2.8932342529296875,85
1045,,,1738582117,,False,86,faa54_00000,2025-02-03_12-28-37,0.003991365432739258,2.8972256183624268,18900,DESKTOP-7C8NE51,127.0.0.1,2.8972256183624268,86
1046,,,1738582117,,False,87,faa54_00000,2025-02-03_12-28-37,0.00506591796875,2.9022915363311768,18900,DESKTOP-7C8NE51,127.0.0.1,2.9022915363311768,87
1047,,,1738582117,,False,88,faa54_00000,2025-02-03_12-28-37,0.004922389984130859,2.9072139263153076,18900,DESKTOP-7C8NE51,127.0.0.1,2.9072139263153076,88
1048,,,1738582117,,False,89,faa54_00000,2025-02-03_12-28-37,0.003415822982788086,2.9106297492980957,18900,DESKTOP-7C8NE51,127.0.0.1,2.9106297492980957,89
1049,,,1738582117,,False,90,faa54_00000,2025-02-03_12-28-37,0.004038572311401367,2.914668321609497,18900,DESKTOP-7C8NE51,127.0.0.1,2.914668321609497,90
1050,,,1738582117,,False,91,faa54_00000,2025-02-03_12-28-37,0.004469871520996094,2.919138193130493,18900,DESKTOP-7C8NE51,127.0.0.1,2.919138193130493,91
1051,,,1738582117,,False,92,faa54_00000,2025-02-03_12-28-37,0.0038797855377197266,2.923017978668213,18900,DESKTOP-7C8NE51,127.0.0.1,2.923017978668213,92
1052,,,1738582117,,False,93,faa54_00000,2025-02-03_12-28-37,0.00398707389831543,2.9270050525665283,18900,DESKTOP-7C8NE51,127.0.0.1,2.9270050525665283,93
1053,,,1738582117,,False,94,faa54_00000,2025-02-03_12-28-37,0.0054662227630615234,2.93247127532959,18900,DESKTOP-7C8NE51,127.0.0.1,2.93247127532959,94
1054,,,1738582117,,False,95,faa54_00000,2025-02-03_12-28-37,0.004029989242553711,2.9365012645721436,18900,DESKTOP-7C8NE51,127.0.0.1,2.9365012645721436,95
1055,,,1738582117,,False,96,faa54_00000,2025-02-03_12-28-37,0.003961324691772461,2.940462589263916,18900,DESKTOP-7C8NE51,127.0.0.1,2.940462589263916,96
1056,,,1738582117,,False,97,faa54_00000,2025-02-03_12-28-37,0.005170583724975586,2.9456331729888916,18900,DESKTOP-7C8NE51,127.0.0.1,2.9456331729888916,97
1057,,,1738582117,,False,98,faa54_00000,2025-02-03_12-28-37,0.0032215118408203125,2.948854684829712,18900,DESKTOP-7C8NE51,127.0.0.1,2.948854684829712,98
1058,,,1738582117,,False,99,faa54_00000,2025-02-03_12-28-37,0.003814697265625,2.952669382095337,18900,DESKTOP-7C8NE51,127.0.0.1,2.952669382095337,99
1059,,,1738582117,,False,100,faa54_00000,2025-02-03_12-28-37,0.004236698150634766,2.9569060802459717,18900,DESKTOP-7C8NE51,127.0.0.1,2.9569060802459717,100
1060,,,1738582117,,False,101,faa54_00000,2025-02-03_12-28-37,0.003989458084106445,2.960895538330078,18900,DESKTOP-7C8NE51,127.0.0.1,2.960895538330078,101
1061,,,1738582117,,False,102,faa54_00000,2025-02-03_12-28-37,0.0034279823303222656,2.9643235206604004,18900,DESKTOP-7C8NE51,127.0.0.1,2.9643235206604004,102
1062,,,1738582117,,False,103,faa54_00000,2025-02-03_12-28-37,0.0050733089447021484,2.9693968296051025,18900,DESKTOP-7C8NE51,127.0.0.1,2.9693968296051025,103
1063,,,1738582117,,False,104,faa54_00000,2025-02-03_12-28-37,0.004397392272949219,2.9737942218780518,18900,DESKTOP-7C8NE51,127.0.0.1,2.9737942218780518,104
1064,,,1738582117,,False,105,faa54_00000,2025-02-03_12-28-37,0.0054624080657958984,2.9792566299438477,18900,DESKTOP-7C8NE51,127.0.0.1,2.9792566299438477,105
1065,,,1738582117,,False,106,faa54_00000,2025-02-03_12-28-37,0.006611347198486328,2.985867977142334,18900,DESKTOP-7C8NE51,127.0.0.1,2.985867977142334,106
1066,,,1738582118,,False,107,faa54_00000,2025-02-03_12-28-38,0.007239103317260742,2.9931070804595947,18900,DESKTOP-7C8NE51,127.0.0.1,2.9931070804595947,107
1067,,,1738582118,,False,108,faa54_00000,2025-02-03_12-28-38,0.006024360656738281,2.999131441116333,18900,DESKTOP-7C8NE51,127.0.0.1,2.999131441116333,108
1068,,,1738582118,,False,109,faa54_00000,2025-02-03_12-28-38,0.006018400192260742,3.0051498413085938,18900,DESKTOP-7C8NE51,127.0.0.1,3.0051498413085938,109
1069,,,1738582118,,False,110,faa54_00000,2025-02-03_12-28-38,0.004487752914428711,3.0096375942230225,18900,DESKTOP-7C8NE51,127.0.0.1,3.0096375942230225,110
1070,,,1738582118,,False,111,faa54_00000,2025-02-03_12-28-38,0.005551815032958984,3.0151894092559814,18900,DESKTOP-7C8NE51,127.0.0.1,3.0151894092559814,111
1071,33.0,44,1738582118,,False,112,faa54_00000,2025-02-03_12-28-38,0.0051190853118896484,3.020308494567871,18900,DESKTOP-7C8NE51,127.0.0.1,3.020308494567871,112
1072,,,1738582118,,False,113,faa54_00000,2025-02-03_12-28-38,0.004423379898071289,3.0247318744659424,18900,DESKTOP-7C8NE51,127.0.0.1,3.0247318744659424,113
1073,,,1738582118,,False,114,faa54_00000,2025-02-03_12-28-38,0.004178524017333984,3.0289103984832764,18900,DESKTOP-7C8NE51,127.0.0.1,3.0289103984832764,114
1074,,,1738582118,,False,115,faa54_00000,2025-02-03_12-28-38,0.006648540496826172,3.0355589389801025,18900,DESKTOP-7C8NE51,127.0.0.1,3.0355589389801025,115
1075,,,1738582118,,False,116,faa54_00000,2025-02-03_12-28-38,0.006067991256713867,3.0416269302368164,18900,DESKTOP-7C8NE51,127.0.0.1,3.0416269302368164,116
1076,,,1738582118,,False,117,faa54_00000,2025-02-03_12-28-38,0.004446744918823242,3.0460736751556396,18900,DESKTOP-7C8NE51,127.0.0.1,3.0460736751556396,117
1077,,,1738582118,,False,118,faa54_00000,2025-02-03_12-28-38,0.004864215850830078,3.0509378910064697,18900,DESKTOP-7C8NE51,127.0.0.1,3.0509378910064697,118
1078,,,1738582118,,False,119,faa54_00000,2025-02-03_12-28-38,0.005725383758544922,3.0566632747650146,18900,DESKTOP-7C8NE51,127.0.0.1,3.0566632747650146,119
1079,,,1738582118,,False,120,faa54_00000,2025-02-03_12-28-38,0.004305124282836914,3.0609683990478516,18900,DESKTOP-7C8NE51,127.0.0.1,3.0609683990478516,120
1080,,,1738582118,,False,121,faa54_00000,2025-02-03_12-28-38,0.006249427795410156,3.0672178268432617,18900,DESKTOP-7C8NE51,127.0.0.1,3.0672178268432617,121
1081,,,1738582118,,False,122,faa54_00000,2025-02-03_12-28-38,0.005059957504272461,3.072277784347534,18900,DESKTOP-7C8NE51,127.0.0.1,3.072277784347534,122
1082,,,1738582118,,False,123,faa54_00000,2025-02-03_12-28-38,0.005983114242553711,3.078260898590088,18900,DESKTOP-7C8NE51,127.0.0.1,3.078260898590088,123
1083,,,1738582118,,False,124,faa54_00000,2025-02-03_12-28-38,0.006981849670410156,3.085242748260498,18900,DESKTOP-7C8NE51,127.0.0.1,3.085242748260498,124
1084,,,1738582118,,False,125,faa54_00000,2025-02-03_12-28-38,0.004985332489013672,3.0902280807495117,18900,DESKTOP-7C8NE51,127.0.0.1,3.0902280807495117,125
1085,,,1738582118,,False,126,faa54_00000,2025-02-03_12-28-38,0.004990339279174805,3.0952184200286865,18900,DESKTOP-7C8NE51,127.0.0.1,3.0952184200286865,126
1086,,,1738582118,,False,127,faa54_00000,2025-02-03_12-28-38,0.004057645797729492,3.099276065826416,18900,DESKTOP-7C8NE51,127.0.0.1,3.099276065826416,127
1087,,,1738582118,,False,128,faa54_00000,2025-02-03_12-28-38,0.004959821701049805,3.104235887527466,18900,DESKTOP-7C8NE51,127.0.0.1,3.104235887527466,128
1088,,,1738582118,,False,129,faa54_00000,2025-02-03_12-28-38,0.0040283203125,3.108264207839966,18900,DESKTOP-7C8NE51,127.0.0.1,3.108264207839966,129
1089,,,1738582118,,False,130,faa54_00000,2025-02-03_12-28-38,0.004934072494506836,3.1131982803344727,18900,DESKTOP-7C8NE51,127.0.0.1,3.1131982803344727,130
1090,,,1738582118,,False,131,faa54_00000,2025-02-03_12-28-38,0.005576372146606445,3.118774652481079,18900,DESKTOP-7C8NE51,127.0.0.1,3.118774652481079,131
1091,,,1738582118,,False,132,faa54_00000,2025-02-03_12-28-38,0.005589485168457031,3.124364137649536,18900,DESKTOP-7C8NE51,127.0.0.1,3.124364137649536,132
1092,20.0,45,1738582118,,False,133,faa54_00000,2025-02-03_12-28-38,0.007528781890869141,3.1318929195404053,18900,DESKTOP-7C8NE51,127.0.0.1,3.1318929195404053,133
1093,,,1738582118,,False,134,faa54_00000,2025-02-03_12-28-38,0.0053026676177978516,3.137195587158203,18900,DESKTOP-7C8NE51,127.0.0.1,3.137195587158203,134
1094,,,1738582118,,False,135,faa54_00000,2025-02-03_12-28-38,0.004843473434448242,3.1420390605926514,18900,DESKTOP-7C8NE51,127.0.0.1,3.1420390605926514,135
1095,,,1738582118,,False,136,faa54_00000,2025-02-03_12-28-38,0.0051076412200927734,3.147146701812744,18900,DESKTOP-7C8NE51,127.0.0.1,3.147146701812744,136
1096,,,1738582118,,False,137,faa54_00000,2025-02-03_12-28-38,0.006365776062011719,3.153512477874756,18900,DESKTOP-7C8NE51,127.0.0.1,3.153512477874756,137
1097,,,1738582118,,False,138,faa54_00000,2025-02-03_12-28-38,0.0068018436431884766,3.1603143215179443,18900,DESKTOP-7C8NE51,127.0.0.1,3.1603143215179443,138
1098,,,1738582118,,False,139,faa54_00000,2025-02-03_12-28-38,0.0046846866607666016,3.164999008178711,18900,DESKTOP-7C8NE51,127.0.0.1,3.164999008178711,139
1099,,,1738582118,,False,140,faa54_00000,2025-02-03_12-28-38,0.004931211471557617,3.1699302196502686,18900,DESKTOP-7C8NE51,127.0.0.1,3.1699302196502686,140
1100,,,1738582118,,False,141,faa54_00000,2025-02-03_12-28-38,0.005978584289550781,3.1759088039398193,18900,DESKTOP-7C8NE51,127.0.0.1,3.1759088039398193,141
1101,,,1738582118,,False,142,faa54_00000,2025-02-03_12-28-38,0.0036182403564453125,3.1795270442962646,18900,DESKTOP-7C8NE51,127.0.0.1,3.1795270442962646,142
1102,,,1738582118,,False,143,faa54_00000,2025-02-03_12-28-38,0.0049855709075927734,3.1845126152038574,18900,DESKTOP-7C8NE51,127.0.0.1,3.1845126152038574,143
1103,,,1738582118,,False,144,faa54_00000,2025-02-03_12-28-38,0.0043256282806396484,3.188838243484497,18900,DESKTOP-7C8NE51,127.0.0.1,3.188838243484497,144
1104,,,1738582118,,False,145,faa54_00000,2025-02-03_12-28-38,0.004755496978759766,3.193593740463257,18900,DESKTOP-7C8NE51,127.0.0.1,3.193593740463257,145
1105,,,1738582118,,False,146,faa54_00000,2025-02-03_12-28-38,0.006352901458740234,3.199946641921997,18900,DESKTOP-7C8NE51,127.0.0.1,3.199946641921997,146
1106,,,1738582118,,False,147,faa54_00000,2025-02-03_12-28-38,0.005465269088745117,3.205411911010742,18900,DESKTOP-7C8NE51,127.0.0.1,3.205411911010742,147
1107,,,1738582118,,False,148,faa54_00000,2025-02-03_12-28-38,0.006785869598388672,3.212197780609131,18900,DESKTOP-7C8NE51,127.0.0.1,3.212197780609131,148
1108,,,1738582118,,False,149,faa54_00000,2025-02-03_12-28-38,0.004482269287109375,3.2166800498962402,18900,DESKTOP-7C8NE51,127.0.0.1,3.2166800498962402,149
1109,,,1738582118,,False,150,faa54_00000,2025-02-03_12-28-38,0.004813432693481445,3.2214934825897217,18900,DESKTOP-7C8NE51,127.0.0.1,3.2214934825897217,150
1110,,,1738582118,,False,151,faa54_00000,2025-02-03_12-28-38,0.005495309829711914,3.2269887924194336,18900,DESKTOP-7C8NE51,127.0.0.1,3.2269887924194336,151
1111,18.0,46,1738582118,,False,152,faa54_00000,2025-02-03_12-28-38,0.0049517154693603516,3.231940507888794,18900,DESKTOP-7C8NE51,127.0.0.1,3.231940507888794,152
1112,,,1738582118,,False,153,faa54_00000,2025-02-03_12-28-38,0.0046253204345703125,3.2365658283233643,18900,DESKTOP-7C8NE51,127.0.0.1,3.2365658283233643,153
1113,,,1738582118,,False,154,faa54_00000,2025-02-03_12-28-38,0.005642890930175781,3.24220871925354,18900,DESKTOP-7C8NE51,127.0.0.1,3.24220871925354,154
